Vendedor,Id,Data,Produto,Quantidade Vendida,Valor Unitario,Faturamento,Custo,Lucro,Forma de Pagamento,Imagem
Stephen Curry,14037281763,2023-01-24 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-26 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-29 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-01-31 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-04 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-06 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-09 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-19 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-20 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-24 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-26 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-02-27 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-01 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-01 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-08 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-09 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-11 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-17 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-18 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-19 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-21 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-23 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-25 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-26 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-28 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-03-29 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-03 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-05 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-08 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-13 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-18 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-19 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-22 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-24 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-25 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-28 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-04-29 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-01 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-03 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-04 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-06 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-08 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-09 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-15 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-16 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-17 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-18 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-05-20 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-01 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-02 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-04 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-05 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-06 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-10 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-13 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-14 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-18 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-06-26 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-02 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-03 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-04 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-06 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-08 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-09 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-12 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-14 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-15 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-16 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-26 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-27 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-29 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-07-30 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-03 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-06 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-07 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-10 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-15 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-15 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-16 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-17 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-19 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-26 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-27 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-28 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-08-29 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-02 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-02 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-03 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-04 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-13 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-16 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-17 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-19 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-22 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-24 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-25 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-27 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-09-30 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-10-08 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-10-10 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-10-15 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-10-20 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-10-29 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-10-30 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-01 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-02 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-03 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-03 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-05 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-06 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-07 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-12 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-12 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-13 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-13 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-15 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-17 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-19 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-20 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
Stephen Curry,14037281763,2023-11-20 00:00:00,Celular,6,R$ 300,R$ 1800,R$ 1494,"R$ 306,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3975.png&w=350&h=254
